372,19.811731
373,0
374,14.441679
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0.000105590276
385,0
386,0.000105590276
387,0
388,0.00030135317
389,0
390,0.00030114374
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,3.0641924E-05
401,0
402,3.0641928E-05
403,0
404,0.0008939811
405,0
406,0.0009033211
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,7.9786965E-05
417,0
418,7.9786965E-05
419,0
420,0.0011828094
421,0
422,0.0011772237
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0.30937877
433,0
434,0.15621461
435,0
436,8.396847
437,0
438,7.672586
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0.0009256233
449,0
450,0.0009256233
451,0
452,0.0038402358
453,0
454,0.0034025137
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,1.2100174
465,0
466,1.2098994
467,0
468,1.9584372
469,0
470,2.0564353
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0.017638806
481,0
482,0.018996615
483,0
484,1914.0923
485,0
486,243.0804
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,53.271393
497,0
498,31.131151
499,0
500,124194.57
501,0
502,97507.11
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,6.488338E-05
513,0
514,6.488338E-05
515,0
516,0.00024243463
517,0
518,0.00018534393
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0.0001417926
529,0
530,0.0001417926
531,0
532,0.0011199618
533,0
534,0.00113212
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0.0010962294
545,0
546,0.0010962294
547,0
548,0.006588678
549,0
550,0.006099309
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0.00039087218
561,0
562,0.00039087737
563,0
564,0.0020235807
565,0
566,0.0016849578
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0.00022886903
577,0
578,0.00022886903
579,0
580,0.0005800833
581,0
582,0.00055271597
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0.0003411686
593,0
594,0.00034117335
595,0
596,0.0015975769
597,0
598,0.0023818954
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0.00020979356
609,0
610,0.00011199277
611,0
612,0.056627594
613,0
614,0.025961928
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0.0012663832
625,0
626,0.000838576
627,0
628,0.008908261
629,0
630,0.009849861
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,2.7037763E-06
641,0
642,2.7037763E-06
643,0
644,1.365627E-05
645,0
646,1.3647927E-05
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,4.2199117E-06
657,0
658,4.2199117E-06
659,0
660,9.827446E-05
661,0
662,9.915705E-05
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,1.0607334E-05
673,0
674,1.0607334E-05
675,0
676,5.7864123E-05
677,0
678,5.835305E-05
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,2.0898933E-05
689,0
690,2.1035545E-05
691,0
692,0.018119348
693,0
694,0.023464056
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,9.7752025E-05
705,0
706,9.7752025E-05
707,0
708,0.00023397418
709,0
710,0.00022455893
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0.0023472423
721,0
722,0.0023458335
723,0
724,0.004739072
725,0
726,0.008705912
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0.00048649329
737,0
738,0.00041011974
739,0
740,62.862354
741,0
742,23.608316
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0.5383948
753,0
754,0.3673362
755,0
756,870.32837
757,0
758,670.86926
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,1.9080475E-05
769,0
770,1.9080475E-05
771,0
772,5.6603225E-05
773,0
774,5.6601428E-05
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,7.9691284E-07
785,0
786,7.969127E-07
787,0
788,2.4675723E-05
789,0
790,2.4678022E-05
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,1.7105693E-06
801,0
802,1.7105693E-06
803,0
804,0.00013386775
805,0
806,0.00013384465
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,1.1839637E-06
817,0
818,1.1839635E-06
819,0
820,2.7777198E-05
821,0
822,2.4874815E-05
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,4.210977E-06
833,0
834,4.210977E-06
835,0
836,0.000121339406
837,0
838,0.000121337405
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,5.711565E-06
849,0
850,5.711562E-06
851,0
852,0.00012842956
853,0
854,0.00012789086
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,1.0221208E-05
865,0
866,1.0221209E-05
867,0
868,0.0004338644
869,0
870,0.00043329972
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0.47180578
881,0
882,0.21917203
883,0
884,29423.773
885,0
886,21044.303
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,2.1542737E-05
897,0
898,2.1542737E-05
899,0
900,8.233705E-05
901,0
902,8.234472E-05
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,1.8696006E-05
913,0
914,1.8696006E-05
915,0
916,0.00083650387
917,0
918,0.00083099626
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,4.8384165E-05
929,0
930,4.8384165E-05
931,0
932,0.0002635676
933,0
934,0.00025875893
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,17.341248
945,0
946,8.740012
947,0
948,6319.83
949,0
950,6738.346
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0.00066819624
961,0
962,0.00066819624
963,0
964,0.0059340103
965,0
966,0.006731355
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,696.3196
977,0
978,696.28625
979,0
980,45.921413
981,0
982,13.500786
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0.08418164
993,0
994,0.09500291
995,0
996,700995800
997,0
998,90634784
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,548431.1
1009,0
1010,376515.3
1011,0
1012,2.2558414E+11
1013,0
1014,2.0895611E+11
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
